# ising_MCMC.py
# Initializing 2D ising system of size 32x32
# Will run at 2.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       260        -402.000       -1608.000             123
       261        -360.000       -1504.000             165
       262        -352.000       -1512.000             156
       263        -328.000       -1530.000             180
       264        -368.000       -1484.000             166
       265        -366.000       -1514.000             149
       266        -376.000       -1538.000             149
       267        -370.000       -1536.000             161
       268        -384.000       -1544.000             155
       269        -434.000       -1564.000             137
       270        -424.000       -1470.000             175
       271        -452.000       -1540.000             170
       272        -440.000       -1554.000             152
       273        -440.000       -1540.000             140
       274        -428.000       -1560.000             154
       275        -442.000       -1556.000             133
       276        -386.000       -1516.000             158
       277        -372.000       -1478.000             167
       278        -420.000       -1520.000             144
       279        -424.000       -1554.000             148
       280        -434.000       -1522.000             153
       281        -394.000       -1464.000             166
       282        -346.000       -1402.000             202
       283        -314.000       -1386.000             196
       284        -354.000       -1390.000             196
       285        -316.000       -1316.000             191
       286        -300.000       -1382.000             206
       287        -334.000       -1394.000             223
       288        -360.000       -1402.000             203
       289        -380.000       -1396.000             172
       290        -414.000       -1418.000             201
       291        -414.000       -1422.000             190
       292        -444.000       -1452.000             195
       293        -450.000       -1490.000             185
       294        -488.000       -1524.000             153
       295        -472.000       -1456.000             166
       296        -504.000       -1526.000             154
       297        -496.000       -1608.000             144
       298        -476.000       -1530.000             162
       299        -466.000       -1496.000             157
       300        -486.000       -1570.000             170
       301        -502.000       -1566.000             152
       302        -478.000       -1486.000             158
       303        -478.000       -1498.000             160
       304        -450.000       -1476.000             156
       305        -482.000       -1502.000             168
       306        -456.000       -1450.000             161
       307        -448.000       -1472.000             176
       308        -440.000       -1460.000             166
       309        -462.000       -1450.000             205
       310        -408.000       -1474.000             173
       311        -402.000       -1496.000             161
       312        -412.000       -1506.000             171
       313        -438.000       -1458.000             175
       314        -408.000       -1510.000             159
       315        -406.000       -1574.000             157
       316        -408.000       -1564.000             137
       317        -392.000       -1464.000             138
       318        -398.000       -1502.000             163
       319        -396.000       -1518.000             177
       320        -410.000       -1502.000             155
       321        -404.000       -1522.000             163
       322        -352.000       -1486.000             180
       323        -358.000       -1484.000             199
       324        -362.000       -1506.000             184
       325        -342.000       -1424.000             178
       326        -304.000       -1412.000             193
       327        -302.000       -1436.000             217
       328        -328.000       -1514.000             213
       329        -314.000       -1540.000             147
       330        -348.000       -1564.000             169
       331        -356.000       -1548.000             142
       332        -350.000       -1522.000             151
       333        -370.000       -1556.000             158
       334        -362.000       -1586.000             144
       335        -354.000       -1522.000             148
       336        -380.000       -1576.000             149
       337        -376.000       -1568.000             132
       338        -390.000       -1606.000             133
       339        -390.000       -1594.000             134
       340        -390.000       -1568.000             164
       341        -388.000       -1600.000             147
       342        -356.000       -1620.000             134
       343        -408.000       -1578.000             124
       344        -388.000       -1552.000             158
       345        -386.000       -1534.000             173
       346        -368.000       -1530.000             195
       347        -396.000       -1508.000             164
       348        -374.000       -1554.000             143
       349        -362.000       -1544.000             160
       350        -260.000       -1470.000             155
       351        -208.000       -1436.000             164
       352        -218.000       -1430.000             171
       353        -242.000       -1454.000             188
       354        -262.000       -1456.000             174
       355        -260.000       -1482.000             145
       356        -238.000       -1520.000             173
       357        -254.000       -1434.000             180
       358        -298.000       -1416.000             186
       359        -290.000       -1412.000             176
       360        -282.000       -1390.000             198
       361        -314.000       -1438.000             194
       362        -316.000       -1528.000             167
       363        -310.000       -1510.000             141
       364        -338.000       -1514.000             164
       365        -344.000       -1520.000             159
       366        -360.000       -1592.000             156
       367        -346.000       -1568.000             149
       368        -328.000       -1546.000             141
       369        -312.000       -1542.000             156
       370        -298.000       -1520.000             163
       371        -268.000       -1444.000             171
       372        -310.000       -1438.000             203
       373        -324.000       -1430.000             187
       374        -332.000       -1438.000             182
       375        -338.000       -1472.000             177
       376        -346.000       -1456.000             174
       377        -360.000       -1478.000             189
       378        -388.000       -1466.000             148
       379        -414.000       -1476.000             131
       380        -386.000       -1462.000             184
       381        -352.000       -1480.000             179
       382        -338.000       -1458.000             177
       383        -336.000       -1474.000             183
       384        -340.000       -1548.000             160
       385        -326.000       -1532.000             143
