# ising_MCMC.py
# Initializing 2D ising system of size 4x4
# Will run at 3.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       439          -6.000         -14.000               9
       440          -2.000         -12.000               8
       441          -6.000          -6.000               8
       442          -2.000          -6.000               8
       443          -8.000         -16.000              11
       444         -10.000         -14.000               9
       445          -8.000         -10.000               9
       446         -10.000         -14.000               5
       447          -6.000          -6.000               8
       448           2.000          -4.000              10
       449           8.000         -10.000               7
       450           4.000          -2.000              10
       451         -10.000         -10.000              11
       452         -12.000         -14.000               3
       453           6.000          -6.000              11
       454          12.000         -14.000               7
       455          14.000         -20.000               3
       456          12.000         -18.000               3
       457          10.000         -14.000               3
       458          10.000         -10.000               8
       459           8.000          -8.000               7
       460           6.000          -8.000               7
       461          12.000          -8.000               3
       462          10.000          -6.000               9
       463           6.000          -8.000               6
       464           6.000          -2.000              10
       465           8.000          -8.000              11
       466           2.000           0.000               9
       467           6.000         -12.000               8
       468           4.000         -12.000              11
       469          -2.000          -4.000               9
       470          -2.000          -6.000               8
       471         -10.000         -12.000               8
       472         -12.000         -10.000               3
       473         -12.000         -18.000               2
       474         -16.000         -24.000               2
       475         -16.000         -24.000               6
       476          -4.000          -8.000              14
       477         -12.000         -14.000               8
       478         -10.000         -12.000               7
       479          -6.000          -6.000               6
       480           8.000          -2.000              11
       481           4.000          -8.000               8
       482          12.000         -12.000              10
       483          10.000         -10.000               5
       484           2.000         -10.000              10
       485           0.000          -2.000              11
       486          -4.000          -8.000               8
       487          -2.000          -8.000               9
       488          10.000         -12.000              10
       489           8.000         -12.000               9
       490           6.000          -6.000               9
       491           8.000          -2.000               9
       492           0.000          -4.000              10
       493          -6.000          -6.000               7
       494          -8.000          -6.000               5
       495         -10.000         -12.000               9
       496          -6.000          -4.000              10
       497         -10.000         -14.000               8
       498          -4.000         -14.000               5
       499          -8.000         -10.000               6
       500           0.000          -2.000               6
       501          -4.000          -6.000              10
       502         -12.000         -18.000               8
       503           0.000          -4.000              10
       504          -8.000          -8.000               8
       505          -6.000          -4.000               7
       506         -12.000         -10.000               7
       507          -6.000          -6.000              11
       508          -8.000         -16.000               9
       509         -12.000         -18.000               2
       510          -4.000         -10.000               4
       511          -6.000          -2.000               9
       512          -6.000          -4.000              12
       513           0.000          -8.000               9
       514           4.000          -8.000               6
       515          -4.000          -8.000              12
       516          -6.000          -4.000               9
       517         -16.000         -24.000               7
       518         -14.000         -18.000               7
       519          -8.000          -8.000               5
       520         -12.000         -12.000               8
       521         -10.000         -14.000               5
       522         -12.000         -16.000               7
       523          -6.000         -12.000              11
       524          -6.000         -14.000               8
       525          -2.000          -2.000              10
       526          -4.000          -8.000              11
       527           8.000         -10.000               8
       528           6.000          -6.000              11
       529           0.000           2.000              11
       530          -6.000           0.000              11
       531          -4.000          -8.000              11
       532         -10.000         -12.000               7
       533         -12.000         -16.000               3
       534          -8.000          -2.000               6
       535         -14.000         -18.000               5
       536          -8.000          -4.000               9
       537          -6.000          -6.000              11
       538          -4.000         -10.000               7
       539          -6.000          -6.000              13
       540          -4.000          -6.000               7
       541          -8.000         -12.000               6
       542         -12.000         -18.000               4
       543          -8.000         -12.000               6
       544          -4.000          -8.000               6
       545          -4.000          -8.000               8
       546         -10.000         -16.000               7
       547         -12.000         -18.000               9
       548         -14.000         -20.000               5
       549          -4.000          -8.000              11
       550         -14.000         -16.000              11
       551         -14.000         -18.000               2
       552           8.000         -10.000              11
       553           8.000         -12.000               4
       554          14.000         -20.000               5
       555          14.000         -20.000               0
       556           8.000          -8.000               5
       557          10.000         -12.000               9
       558           6.000          -8.000               8
       559          10.000          -4.000               8
       560           0.000          -4.000              11
       561           0.000          -2.000              10
       562          -8.000         -16.000              10
       563          -2.000          -4.000               9
       564           4.000          -8.000               9
       565           6.000         -12.000               7
       566          -8.000         -10.000               9
       567          -6.000          -6.000              11
       568          -6.000         -14.000              10
       569         -10.000         -12.000               6
       570         -12.000         -16.000               3
       571          -6.000          -8.000               5
       572           2.000           2.000              10
       573          -4.000         -12.000               9
       574          -8.000          -6.000               8
       575         -10.000          -8.000               9
       576          -8.000          -8.000               5
       577          -6.000          -6.000              11
       578           2.000           2.000               8
       579          -4.000          -2.000              13
       580         -12.000         -12.000              10
       581          -6.000          -2.000              11
       582           0.000          -4.000              13
       583           4.000          -8.000              12
       584           0.000          -2.000               6
       585          -4.000          -8.000               6
       586          -2.000          -2.000              13
       587          -2.000          -4.000              14
       588           2.000          -4.000              10
       589         -10.000         -10.000               8
       590          -6.000          -8.000               8
       591          -8.000          -6.000               7
       592          -2.000          -4.000              11
       593           4.000          -2.000              11
       594           8.000         -12.000               8
       595           4.000          -6.000              10
       596           0.000          -4.000               6
       597          -4.000          -4.000              10
       598         -12.000         -14.000               8
       599         -10.000         -12.000               7
       600         -10.000         -12.000               6
       601         -16.000         -24.000               7
       602         -12.000         -18.000               2
       603         -10.000         -10.000               5
       604         -16.000         -24.000               5
       605         -14.000         -18.000               5
       606          -6.000          -4.000              12
       607           4.000          -4.000              13
       608          10.000         -12.000              11
       609           0.000          -2.000              11
       610         -12.000         -14.000              12
       611         -14.000         -20.000               1
       612         -16.000         -24.000               1
       613          -8.000          -8.000               6
       614          -8.000         -16.000              10
       615           0.000          -4.000               8
       616           4.000          -4.000              12
       617          10.000         -16.000              11
       618           4.000          -2.000               7
       619          12.000         -12.000               8
       620          12.000         -14.000               4
       621          14.000         -20.000               5
       622          16.000         -24.000               5
       623          10.000          -6.000              11
       624           4.000          -4.000               9
       625           4.000          -8.000               8
       626          10.000         -10.000               9
       627           2.000          -4.000              10
       628           2.000           0.000              14
       629           2.000          -2.000              12
       630          -8.000          -8.000              13
       631         -10.000         -10.000               5
       632         -10.000          -6.000               6
       633         -10.000          -8.000              12
       634           0.000         -16.000              11
       635           8.000          -6.000              10
       636          12.000         -18.000               4
       637          14.000         -20.000               1
       638          14.000         -16.000               6
       639          10.000         -16.000               4
       640          10.000          -8.000               6
       641          12.000         -14.000               7
       642          10.000         -10.000               5
       643          12.000         -12.000               5
       644          12.000         -18.000               6
       645          14.000         -18.000               1
       646          12.000         -16.000               1
       647          14.000         -20.000               7
       648          12.000         -14.000               3
       649          10.000         -10.000               9
       650          12.000         -18.000               7
       651          10.000         -10.000               5
       652          12.000         -18.000               7
       653           4.000         -10.000               8
       654           2.000          -6.000               9
       655           8.000         -10.000               7
       656           8.000          -8.000               8
       657           6.000          -2.000               9
       658           6.000          -2.000              14
       659          10.000         -10.000              12
       660          10.000         -12.000               4
       661           6.000         -14.000               8
       662           2.000          -2.000               6
       663          -2.000         -12.000               6
       664           4.000          -6.000               9
       665           8.000          -8.000               8
       666           2.000          -2.000               9
       667           4.000         -14.000              11
       668           6.000          -6.000               7
       669           6.000          -8.000               6
       670          10.000         -14.000               8
       671          12.000         -16.000               5
       672          14.000         -20.000               1
       673          10.000         -14.000               2
       674           4.000          -8.000               5
       675           4.000          -8.000               6
       676           0.000          -2.000               8
       677          10.000         -14.000              11
       678          12.000         -14.000               3
       679          12.000         -14.000               4
       680          12.000         -18.000               4
       681          10.000         -14.000               5
       682          -2.000          -2.000              10
       683          -2.000         -10.000               8
       684          10.000         -14.000              10
       685           6.000          -2.000               6
       686           0.000          -4.000              11
       687           8.000         -14.000              10
       688           8.000          -8.000               6
       689          12.000         -18.000               6
       690           6.000           2.000               9
       691           4.000          -2.000              15
       692           4.000           0.000              12
       693          -2.000          -8.000               9
       694          -8.000         -10.000              13
       695         -10.000          -6.000               9
       696         -12.000         -10.000              11
       697         -12.000         -10.000               4
       698           0.000          -8.000              12
       699           6.000         -12.000              11
       700           4.000           2.000               9
       701          -2.000          -2.000              11
       702           4.000           0.000              11
       703          12.000          -8.000               8
       704           2.000           2.000               9
       705         -10.000         -12.000              12
       706         -12.000         -16.000               7
       707          -6.000         -12.000               5
       708          -8.000         -10.000               7
       709          -2.000          -6.000               9
       710           8.000         -12.000               9
       711           2.000          -8.000               9
       712           6.000         -10.000               8
       713          12.000         -18.000               7
       714          12.000         -12.000               4
       715          10.000         -12.000               5
       716           4.000          -6.000               9
       717          -2.000          -2.000              13
       718          -4.000          -6.000               7
       719         -14.000         -20.000               7
       720          -8.000         -16.000               3
       721          -4.000         -12.000               6
       722           0.000          -6.000               6
       723           2.000          -6.000               7
       724           8.000          -6.000               9
       725           2.000          -6.000              11
       726           4.000          -2.000              11
       727           8.000          -6.000              10
       728           4.000         -10.000              10
       729           6.000         -14.000               9
       730           2.000          -4.000              12
       731           6.000          -4.000              14
       732           6.000          -8.000              12
       733          -4.000           0.000              11
       734          -2.000          -4.000              11
       735           6.000          -6.000              12
       736           8.000         -12.000               7
       737           4.000          -4.000               6
       738           0.000           0.000              14
       739          -4.000          -6.000              14
       740           6.000          -2.000              11
       741          -6.000          -6.000              10
       742          -8.000          -6.000              11
       743          -2.000          -6.000               9
       744          -4.000          -4.000               7
       745          -6.000           0.000               9
       746         -10.000          -6.000               8
       747          -8.000          -2.000               7
       748         -10.000         -12.000               9
       749          -6.000         -12.000               8
       750           0.000          -2.000              11
       751          -6.000          -2.000               9
       752           4.000           2.000              13
       753          -4.000           0.000              14
       754          -4.000          -2.000              12
       755           8.000           0.000              14
       756           0.000          -6.000              14
       757           4.000           2.000              10
       758          10.000         -12.000               9
       759           2.000          -4.000              10
       760          -4.000          -6.000              13
       761          -6.000         -12.000               7
       762           0.000          -2.000              13
       763          -2.000          -6.000               9
       764           0.000          -2.000              11
       765           6.000          -6.000               9
       766          12.000         -16.000               7
       767           8.000         -10.000               2
       768          12.000         -18.000               6
       769           4.000           0.000               6
       770           8.000         -12.000               8
       771           0.000          -2.000              12
       772          -2.000          -2.000               9
       773           8.000          -8.000               9
       774           8.000         -10.000               6
       775          14.000         -16.000               3
       776          16.000         -24.000               5
       777          14.000         -16.000               7
       778           8.000          -4.000               5
       779           2.000          -2.000               9
       780          -2.000          -8.000              12
       781          10.000         -10.000              12
       782           4.000          -6.000               9
       783         -10.000         -10.000              13
       784          -8.000         -12.000               9
       785         -10.000         -14.000              11
       786          -4.000          -2.000              11
       787          -8.000         -12.000              10
       788         -12.000         -12.000               8
       789         -14.000         -18.000               5
       790         -16.000         -24.000               1
       791         -10.000         -10.000               7
       792          -6.000          -4.000               8
       793          -2.000          -2.000              10
       794           4.000          -2.000              11
       795          10.000         -12.000              13
       796          12.000         -12.000               5
       797          14.000         -16.000               3
       798          10.000          -4.000               2
       799          -6.000          -4.000              10
       800          -6.000          -8.000              14
       801          -6.000         -10.000               6
       802           6.000         -10.000              10
       803           8.000           0.000               9
       804          12.000         -14.000               4
       805          10.000         -10.000               5
       806          12.000         -10.000               5
       807           6.000          -2.000               9
       808          -2.000          -4.000              10
       809          -4.000          -2.000               7
       810         -10.000          -8.000               9
       811         -14.000         -18.000               6
       812         -12.000         -16.000               3
       813         -12.000         -12.000               4
       814         -14.000         -18.000               7
       815         -14.000         -18.000               6
       816         -10.000          -6.000               2
       817          -4.000           2.000               7
       818         -10.000         -16.000               7
       819          -2.000          -2.000              12
       820          -2.000          -4.000              10
       821           2.000          -6.000              10
       822           2.000          -8.000              12
       823           0.000          -8.000              13
       824           6.000          -6.000               9
       825          -8.000          -8.000              13
       826          -8.000          -8.000               6
       827          -4.000          -4.000              10
       828          -6.000          -2.000               9
       829           4.000          -6.000              13
       830          -8.000           0.000              10
       831          -2.000          -6.000              13
       832           4.000           0.000              11
       833          10.000         -16.000               7
       834          16.000         -24.000               7
       835          14.000         -18.000               1
       836          12.000         -12.000               5
       837          12.000         -12.000               8
       838           6.000          -2.000              13
       839          10.000         -14.000               8
       840          10.000          -8.000               6
       841          12.000         -18.000               5
       842           6.000          -4.000               7
       843          -6.000          -8.000              10
       844         -10.000         -12.000               4
       845          -6.000         -12.000               8
       846          -6.000          -8.000               6
       847         -14.000         -20.000               6
       848          -6.000         -10.000               6
       849          -8.000         -12.000               5
       850          -6.000          -8.000               7
