# ising_MCMC.py
# Initializing 2D ising system of size 8x8
# Will run at 2.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       533         -40.000         -72.000              13
       534         -36.000         -64.000              24
       535         -18.000         -44.000              23
       536         -22.000         -54.000              28
       537         -46.000         -78.000              14
       538         -52.000         -90.000              15
       539         -50.000         -86.000               9
       540         -48.000         -88.000              15
       541         -54.000         -94.000              11
       542         -60.000        -102.000               3
       543         -62.000        -106.000               5
       544         -64.000        -112.000               1
       545         -60.000         -96.000               2
       546         -54.000         -92.000               5
       547         -56.000         -90.000               7
       548         -52.000         -84.000              10
       549         -54.000         -94.000               7
       550         -54.000         -84.000              12
       551         -54.000         -96.000              10
       552         -52.000         -90.000              11
       553         -42.000         -78.000              15
       554         -46.000         -72.000              20
       555         -50.000         -74.000              14
       556         -50.000         -90.000              10
       557         -54.000         -86.000              14
       558         -52.000         -82.000              13
       559         -58.000         -98.000              13
       560         -52.000         -80.000              13
       561         -60.000         -98.000               6
       562         -58.000         -96.000               1
       563         -58.000        -104.000               8
       564         -62.000        -104.000              12
       565         -58.000         -92.000               8
       566         -56.000         -88.000               7
       567         -62.000        -106.000               5
       568         -64.000        -112.000               1
       569         -64.000        -112.000               0
       570         -64.000        -112.000               0
       571         -64.000        -112.000               6
       572         -60.000         -98.000               4
       573         -62.000        -106.000               3
       574         -62.000        -106.000               2
       575         -52.000         -82.000               5
       576         -58.000         -94.000              13
       577         -56.000         -94.000               1
       578         -60.000        -102.000               6
       579         -54.000         -98.000              11
       580         -52.000         -86.000               7
       581         -52.000         -88.000               8
       582         -58.000         -94.000              15
       583         -64.000        -112.000               7
       584         -64.000        -112.000               0
       585         -64.000        -112.000               0
       586         -52.000         -80.000               8
       587         -56.000         -90.000               4
       588         -58.000         -96.000               7
       589         -56.000         -88.000               7
       590         -58.000         -98.000               3
       591         -62.000        -106.000               8
       592         -62.000        -106.000               2
       593         -60.000        -104.000               9
       594         -58.000         -98.000               5
       595         -58.000         -96.000               8
       596         -58.000         -94.000               8
       597         -50.000         -74.000              10
       598         -34.000         -76.000              12
       599         -42.000         -76.000              18
       600         -46.000         -86.000              14
